provincia_nombre,provincia_id,institucion_nombre,variable_nombre,variable_periodo,variable_tipo_proceso,variable_duracion_dias,variable_cantidad
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,870,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,872,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,874,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,875,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,894,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,906,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,910,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,913,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,930,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,931,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,938,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,944,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,947,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,952,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,957,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,958,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,965,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,967,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,974,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,975,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,981,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,996,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,997,2
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1004,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1007,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1023,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1039,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1104,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1121,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1152,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1230,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1233,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1282,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1294,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1401,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1409,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1494,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1524,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1526,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1639,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1697,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1767,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,1823,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,2009,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,2906,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2013 - 2017,Todos,2940,1
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,1,14
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,2,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,3,5
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,4,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,5,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,6,4
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,7,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,8,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,9,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,10,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,11,18
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,12,9
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,13,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,14,13
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,15,22
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,16,23
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,17,12
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,18,12
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,19,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,20,14
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,21,15
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,22,13
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,23,9
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,24,10
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,25,15
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,26,12
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,27,15
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,28,26
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,29,30
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,30,32
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,31,37
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,32,27
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,33,26
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,34,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,35,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,36,11
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,37,18
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,38,15
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,39,18
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,40,24
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,41,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,42,13
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,43,16
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,44,22
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,45,11
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,46,11
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,47,16
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,48,11
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,49,16
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,50,13
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,51,10
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,52,14
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,53,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,54,19
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,55,14
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,56,14
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,57,23
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,58,25
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,59,21
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,60,32
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,61,21
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,62,30
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,63,22
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,64,19
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,65,13
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,66,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,67,6
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,68,18
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,69,14
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,70,8
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,71,17
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,72,12
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,73,11
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,74,7
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,75,16
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,76,11
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,77,16
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,78,14
Chubut,26,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2013 - 2017,Todos,79,12
